id,active,taggable,campaign_only,numeric,immutable,is_date,display_order,category_id,name,input_type,trait_id
1539,true,true,false,false,false,false,19 ,10,"Christian - Protestant (Unspecified)   ","MultiSelectList",1520
1540,true,true,false,false,false,false,20 ,10,"Christian - Seventh-Day Adventist  ","MultiSelectList",1520
1541,true,true,false,false,false,false,21 ,10,"Christian - United Church of Christ","MultiSelectList",1520
1542,true,true,false,false,false,false,22 ,10,"Christian - Unspecified","MultiSelectList",1520
1543,true,true,false,false,false,false,23 ,10,"Christian - Other/Not listed   ","MultiSelectList",1520
1544,true,true,false,false,false,false,24 ,10,"Humanist   ","MultiSelectList",1520
1545,true,true,false,false,false,false,25 ,10,"Hinduism   ","MultiSelectList",1520
1546,true,true,false,false,false,false,26 ,10,"Islam  ","MultiSelectList",1520
1547,true,true,false,false,false,false,27 ,10,"Jainism","MultiSelectList",1520
1548,true,true,false,false,false,false,28 ,10,"Jehovah's Witnesses","MultiSelectList",1520
1549,true,true,false,false,false,false,29 ,10,"Judaism","MultiSelectList",1520
1550,true,true,false,false,false,false,30 ,10,"Mormonism  ","MultiSelectList",1520
1551,true,true,false,false,false,false,31 ,10,"Native American Religion   ","MultiSelectList",1520
1552,true,true,false,false,false,false,32 ,10,"New Age","MultiSelectList",1520
1553,true,true,false,false,false,false,33 ,10,"Paganism (Wiccan/Pagan/Druid)  ","MultiSelectList",1520
1554,true,true,false,false,false,false,34 ,10,"Rastafari  ","MultiSelectList",1520
1555,true,true,false,false,false,false,35 ,10,"Santeria   ","MultiSelectList",1520
1556,true,true,false,false,false,false,36 ,10,"Scientology","MultiSelectList",1520
1557,true,true,false,false,false,false,37 ,10,"Shinto ","MultiSelectList",1520
1558,true,true,false,false,false,false,38 ,10,"Sikhism","MultiSelectList",1520
1559,true,true,false,false,false,false,39 ,10,"Spiritualist   ","MultiSelectList",1520
1560,true,true,false,false,false,false,40 ,10,"Taoism ","MultiSelectList",1520
1561,true,true,false,false,false,false,41 ,10,"Unitarian Universalism ","MultiSelectList",1520
1562,true,true,false,false,false,false,42 ,10,"Zoroastrianism ","MultiSelectList",1520
1563,true,true,false,false,false,false,43 ,10,"Other - Not Listed ","MultiSelectList",1520
1564,true,true,false,false,false,false,44 ,10,"None - No Religious Identification ","MultiSelectList",1520
1565,true,true,false,false,false,false,45 ,10,"Prefer not to say  ","MultiSelectList",1520
1566,true,true,false,false,false,false,6  ,4 ,"Stay-at-home parent","SingleSelect",   40
1567,true,true,false,false,false,false,3  ,4 ,"Self-Employed, Full-time   ","SingleSelect",   40
1568,true,true,false,false,false,false,4  ,4 ,"Self-Employed, Part-time   ","SingleSelect",   40
1570,true,true,false,false,false,false,1  ,4 ,"Full-time  ","MultiSelectList",1569
1571,true,true,false,false,false,false,2  ,4 ,"Part-time  ","MultiSelectList",1569
1572,true,true,false,false,false,false,3  ,4 ,"Work-at-home   ","MultiSelectList",1569
1573,true,true,false,false,false,false,4  ,4 ,"Not looking","MultiSelectList",1569
1574,true,true,false,false,false,false,5  ,4 ,"Prefer not to say  ","MultiSelectList",1569
1576,true,true,false,false,false,false,1  ,4 ,"Less than 5","MultiSelectList",1575
1577,true,true,false,false,false,false,2  ,4 ,"5-10   ","MultiSelectList",1575
1578,true,true,false,false,false,false,3  ,4 ,"11-50  ","MultiSelectList",1575
1579,true,true,false,false,false,false,4  ,4 ,"51-100 ","MultiSelectList",1575
1580,true,true,false,false,false,false,5  ,4 ,"101-500","MultiSelectList",1575
1581,true,true,false,false,false,false,6  ,4 ,"501-2,000  ","MultiSelectList",1575
1582,true,true,false,false,false,false,7  ,4 ,"2,001-5,000","MultiSelectList",1575
1583,true,true,false,false,false,false,8  ,4 ,"5,001-20,000   ","MultiSelectList",1575
1584,true,true,false,false,false,false,9  ,4 ,"20,001-40,000  ","MultiSelectList",1575
1585,true,true,false,false,false,false,10 ,4 ,"40,001+","MultiSelectList",1575
1586,true,true,false,false,false,false,11 ,4 ,"Not applicable ","MultiSelectList",1575
1587,true,true,false,false,false,false,12 ,4 ,"Prefer not to say  ","MultiSelectList",1575
1589,true,true,false,false,false,false,1  ,4 ,"12:00 AM (Midnight)","MultiSelectList",1588
1590,true,true,false,false,false,false,2  ,4 ,"01:00 AM   ","MultiSelectList",1588
1591,true,true,false,false,false,false,3  ,4 ,"02:00 AM   ","MultiSelectList",1588
1592,true,true,false,false,false,false,4  ,4 ,"03:00 AM   ","MultiSelectList",1588
1593,true,true,false,false,false,false,5  ,4 ,"04:00 AM   ","MultiSelectList",1588
1594,true,true,false,false,false,false,6  ,4 ,"05:00 AM   ","MultiSelectList",1588
1595,true,true,false,false,false,false,7  ,4 ,"06:00 AM   ","MultiSelectList",1588
1596,true,true,false,false,false,false,8  ,4 ,"07:00 AM   ","MultiSelectList",1588
1597,true,true,false,false,false,false,9  ,4 ,"08:00 AM   ","MultiSelectList",1588
1598,true,true,false,false,false,false,10 ,4 ,"09:00 AM   ","MultiSelectList",1588
1599,true,true,false,false,false,false,11 ,4 ,"10:00 AM   ","MultiSelectList",1588
1600,true,true,false,false,false,false,12 ,4 ,"11:00 AM   ","MultiSelectList",1588
1601,true,true,false,false,false,false,13 ,4 ,"12:00 PM (Noon)","MultiSelectList",1588
1602,true,true,false,false,false,false,14 ,4 ,"01:00 PM   ","MultiSelectList",1588
1603,true,true,false,false,false,false,15 ,4 ,"02:00 PM   ","MultiSelectList",1588
1604,true,true,false,false,false,false,16 ,4 ,"03:00 PM   ","MultiSelectList",1588
1605,true,true,false,false,false,false,17 ,4 ,"04:00 PM   ","MultiSelectList",1588
1606,true,true,false,false,false,false,18 ,4 ,"05:00 PM   ","MultiSelectList",1588
1607,true,true,false,false,false,false,19 ,4 ,"06:00 PM   ","MultiSelectList",1588
1608,true,true,false,false,false,false,20 ,4 ,"07:00 PM   ","MultiSelectList",1588
1609,true,true,false,false,false,false,21 ,4 ,"08:00 PM   ","MultiSelectList",1588
1610,true,true,false,false,false,false,22 ,4 ,"09:00 PM   ","MultiSelectList",1588
1611,true,true,false,false,false,false,23 ,4 ,"10:00 PM   ","MultiSelectList",1588
1612,true,true,false,false,false,false,24 ,4 ,"11:00 PM   ","MultiSelectList",1588
1613,true,true,false,false,false,false,25 ,4 ,"Not applicable ","MultiSelectList",1588
1614,true,true,false,false,false,false,26 ,4 ,"Prefer not to say  ","MultiSelectList",1588
1616,true,true,false,false,false,false,1  ,4 ,"12:00 AM (Midnight)","MultiSelectList",1615
1617,true,true,false,false,false,false,2  ,4 ,"01:00 AM   ","MultiSelectList",1615
1618,true,true,false,false,false,false,3  ,4 ,"02:00 AM   ","MultiSelectList",1615
1619,true,true,false,false,false,false,4  ,4 ,"03:00 AM   ","MultiSelectList",1615
1620,true,true,false,false,false,false,5  ,4 ,"04:00 AM   ","MultiSelectList",1615
1621,true,true,false,false,false,false,6  ,4 ,"05:00 AM   ","MultiSelectList",1615
1622,true,true,false,false,false,false,7  ,4 ,"06:00 AM   ","MultiSelectList",1615
1623,true,true,false,false,false,false,8  ,4 ,"07:00 AM   ","MultiSelectList",1615
1624,true,true,false,false,false,false,9  ,4 ,"08:00 AM   ","MultiSelectList",1615
1625,true,true,false,false,false,false,10 ,4 ,"09:00 AM   ","MultiSelectList",1615
1626,true,true,false,false,false,false,11 ,4 ,"10:00 AM   ","MultiSelectList",1615
1627,true,true,false,false,false,false,12 ,4 ,"11:00 AM   ","MultiSelectList",1615
1628,true,true,false,false,false,false,13 ,4 ,"12:00 PM (Noon)","MultiSelectList",1615
1629,true,true,false,false,false,false,14 ,4 ,"01:00 PM   ","MultiSelectList",1615
1630,true,true,false,false,false,false,15 ,4 ,"02:00 PM   ","MultiSelectList",1615
1631,true,true,false,false,false,false,16 ,4 ,"03:00 PM   ","MultiSelectList",1615
1632,true,true,false,false,false,false,17 ,4 ,"04:00 PM   ","MultiSelectList",1615
1633,true,true,false,false,false,false,18 ,4 ,"05:00 PM   ","MultiSelectList",1615
1634,true,true,false,false,false,false,19 ,4 ,"06:00 PM   ","MultiSelectList",1615
1635,true,true,false,false,false,false,20 ,4 ,"07:00 PM   ","MultiSelectList",1615
1636,true,true,false,false,false,false,21 ,4 ,"08:00 PM   ","MultiSelectList",1615
1637,true,true,false,false,false,false,22 ,4 ,"09:00 PM   ","MultiSelectList",1615
1638,true,true,false,false,false,false,23 ,4 ,"10:00 PM   ","MultiSelectList",1615
1639,true,true,false,false,false,false,24 ,4 ,"11:00 PM   ","MultiSelectList",1615
1640,true,true,false,false,false,false,25 ,4 ,"Not applicable ","MultiSelectList",1615
1641,true,true,false,false,false,false,26 ,4 ,"Prefer not to say  ","MultiSelectList",1615
1644,true,true,false,false,false,false,223,4 ,"Everest College","MultiSelectList",449
1646,true,true,false,false,false,false,1  ,9 ,"Never  ","MultiSelectList",1645
1647,true,true,false,false,false,false,2  ,9 ,"Rarely ","MultiSelectList",1645
1648,true,true,false,false,false,false,3  ,9 ,"1-3 times  ","MultiSelectList",1645
1649,true,true,false,false,false,false,4  ,9 ,"4-6 times  ","MultiSelectList",1645
1650,true,true,false,false,false,false,5  ,9 ,"7-9 times  ","MultiSelectList",1645
1651,true,true,false,false,false,false,6  ,9 ,"10+ times  ","MultiSelectList",1645
1652,true,true,false,false,false,false,7  ,9 ,"Prefer not to say  ","MultiSelectList",1645
1654,true,true,false,false,false,false,1  ,9 ,"Hamburgers ","MultiSelectList",1653
1655,true,true,false,false,false,false,2  ,9 ,"Hot Dogs   ","MultiSelectList",1653
1656,true,true,false,false,false,false,3  ,9 ,"Pizza  ","MultiSelectList",1653
1657,true,true,false,false,false,false,4  ,9 ,"Submarine Sandwiches   ","MultiSelectList",1653
1658,true,true,false,false,false,false,5  ,9 ,"Tacos/Burritos ","MultiSelectList",1653
1659,true,true,false,false,false,false,6  ,9 ,"Chicken","MultiSelectList",1653
1660,true,true,false,false,false,false,7  ,9 ,"Chinese","MultiSelectList",1653
1661,true,true,false,false,false,false,8  ,9 ,"Other - Not Listed ","MultiSelectList",1653
1662,true,true,false,false,false,false,9  ,9 ,"None Listed","MultiSelectList",1653
1663,true,true,false,false,false,false,10 ,9 ,"Prefer not to say  ","MultiSelectList",1653
1665,true,true,false,false,false,false,1  ,9 ,"Vegan  ","MultiSelectList",1664
1666,true,true,false,false,false,false,2  ,9 ,"Vegetarian ","MultiSelectList",1664
1667,true,true,false,false,false,false,3  ,9 ,"Omnivore   ","MultiSelectList",1664
1668,true,true,false,false,false,false,4  ,9 ,"Meat & Potatoes","MultiSelectList",1664
1669,true,true,false,false,false,false,5  ,9 ,"Organic","MultiSelectList",1664
1670,true,true,false,false,false,false,6  ,9 ,"Fresh and Light","MultiSelectList",1664
1671,true,true,false,false,false,false,7  ,9 ,"Low Carb   ","MultiSelectList",1664
1672,true,true,false,false,false,false,8  ,9 ,"High Fiber ","MultiSelectList",1664
1673,true,true,false,false,false,false,9  ,9 ,"Low Fat","MultiSelectList",1664
1674,true,true,false,false,false,false,10 ,9 ,"Prefer not to say  ","MultiSelectList",1664
1676,true,true,false,false,false,false,1  ,9 ,"Fish   ","MultiSelectList",1675
1677,true,true,false,false,false,false,2  ,9 ,"Crab   ","MultiSelectList",1675
1678,true,true,false,false,false,false,3  ,9 ,"Lobster","MultiSelectList",1675
1679,true,true,false,false,false,false,4  ,9 ,"Shrimp ","MultiSelectList",1675
1680,true,true,false,false,false,false,5  ,9 ,"Oysters","MultiSelectList",1675
1681,true,true,false,false,false,false,6  ,9 ,"Crawfish   ","MultiSelectList",1675
1682,true,true,false,false,false,false,7  ,9 ,"Sushi  ","MultiSelectList",1675
1683,true,true,false,false,false,false,8  ,9 ,"Steak (Beef)   ","MultiSelectList",1675
1684,true,true,false,false,false,false,9  ,9 ,"Chicken","MultiSelectList",1675
1685,true,true,false,false,false,false,10 ,9 ,"Pork   ","MultiSelectList",1675
1686,true,true,false,false,false,false,11 ,9 ,"Lamb   ","MultiSelectList",1675
1687,true,true,false,false,false,false,12 ,9 ,"Wild Game  ","MultiSelectList",1675
1688,true,true,false,false,false,false,13 ,9 ,"Veal   ","MultiSelectList",1675
1689,true,true,false,false,false,false,14 ,9 ,"None Listed","MultiSelectList",1675
1690,true,true,false,false,false,false,15 ,9 ,"Prefer not to say  ","MultiSelectList",1675
1692,true,true,false,false,false,false,1  ,9 ,"Fish   ","MultiSelectList",1691
1693,true,true,false,false,false,false,2  ,9 ,"Crab   ","MultiSelectList",1691
1694,true,true,false,false,false,false,3  ,9 ,"Lobster","MultiSelectList",1691
1695,true,true,false,false,false,false,4  ,9 ,"Shrimp ","MultiSelectList",1691
1696,true,true,false,false,false,false,5  ,9 ,"Oysters","MultiSelectList",1691
1697,true,true,false,false,false,false,6  ,9 ,"Crawfish   ","MultiSelectList",1691
1698,true,true,false,false,false,false,7  ,9 ,"Sushi  ","MultiSelectList",1691
1699,true,true,false,false,false,false,8  ,9 ,"Steak (Beef)   ","MultiSelectList",1691
1700,true,true,false,false,false,false,9  ,9 ,"Chicken","MultiSelectList",1691
1701,true,true,false,false,false,false,10 ,9 ,"Pork   ","MultiSelectList",1691
1702,true,true,false,false,false,false,11 ,9 ,"Lamb   ","MultiSelectList",1691
1703,true,true,false,false,false,false,12 ,9 ,"Wild Game  ","MultiSelectList",1691
1704,true,true,false,false,false,false,13 ,9 ,"Veal   ","MultiSelectList",1691
1705,true,true,false,false,false,false,14 ,9 ,"None Listed","MultiSelectList",1691
1706,true,true,false,false,false,false,15 ,9 ,"Prefer not to say  ","MultiSelectList",1691
1708,true,true,false,false,false,false,1  ,9 ,"Italian","MultiSelect",1707
1709,true,true,false,false,false,false,2  ,9 ,"German ","MultiSelect",1707
1710,true,true,false,false,false,false,3  ,9 ,"French ","MultiSelect",1707
1711,true,true,false,false,false,false,4  ,9 ,"Greek  ","MultiSelect",1707
1712,true,true,false,false,false,false,5  ,9 ,"Chinese","MultiSelect",1707
1713,true,true,false,false,false,false,6  ,9 ,"Korean ","MultiSelect",1707
1714,true,true,false,false,false,false,7  ,9 ,"Japanese   ","MultiSelect",1707
1715,true,true,false,false,false,false,8  ,9 ,"Indian ","MultiSelect",1707
1716,true,true,false,false,false,false,9  ,9 ,"Thai   ","MultiSelect",1707
1717,true,true,false,false,false,false,10 ,9 ,"Vietnamese ","MultiSelect",1707
1718,true,true,false,false,false,false,11 ,9 ,"Mexican","MultiSelect",1707
1719,true,true,false,false,false,false,12 ,9 ,"Tex-Mex","MultiSelect",1707
1720,true,true,false,false,false,false,13 ,9 ,"Lebanese   ","MultiSelect",1707
1721,true,true,false,false,false,false,14 ,9 ,"Mediterranean  ","MultiSelect",1707
1722,true,true,false,false,false,false,15 ,9 ,"South Western  ","MultiSelect",1707
1723,true,true,false,false,false,false,16 ,9 ,"Southern & Soul","MultiSelect",1707
1724,true,true,false,false,false,false,17 ,9 ,"Middle Eastern ","MultiSelect",1707
1725,true,true,false,false,false,false,18 ,9 ,"Cuban  ","MultiSelect",1707
1726,true,true,false,false,false,false,19 ,9 ,"Spanish","MultiSelect",1707
1727,true,true,false,false,false,false,20 ,9 ,"Portuguese ","MultiSelect",1707
1728,true,true,false,false,false,false,21 ,9 ,"Caribbean  ","MultiSelect",1707
1729,true,true,false,false,false,false,22 ,9 ,"Brazilian  ","MultiSelect",1707
1730,true,true,false,false,false,false,23 ,9 ,"Cajun & Creole ","MultiSelect",1707
1731,true,true,false,false,false,false,24 ,9 ,"Other - Not listed ","MultiSelect",1707
1732,true,true,false,false,false,false,25 ,9 ,"Prefer not to say  ","MultiSelect",1707
1734,true,true,false,false,false,false,1  ,9 ,"Italian","MultiSelectList",1733
1735,true,true,false,false,false,false,2  ,9 ,"German ","MultiSelectList",1733
1736,true,true,false,false,false,false,3  ,9 ,"French ","MultiSelectList",1733
1737,true,true,false,false,false,false,4  ,9 ,"Greek  ","MultiSelectList",1733
1738,true,true,false,false,false,false,5  ,9 ,"Chinese","MultiSelectList",1733
1739,true,true,false,false,false,false,6  ,9 ,"Korean ","MultiSelectList",1733
1740,true,true,false,false,false,false,7  ,9 ,"Japanese   ","MultiSelectList",1733
1741,true,true,false,false,false,false,8  ,9 ,"Indian ","MultiSelectList",1733
1742,true,true,false,false,false,false,9  ,9 ,"Thai   ","MultiSelectList",1733
1743,true,true,false,false,false,false,10 ,9 ,"Vietnamese ","MultiSelectList",1733
1744,true,true,false,false,false,false,11 ,9 ,"Mexican","MultiSelectList",1733
1745,true,true,false,false,false,false,12 ,9 ,"Tex-Mex","MultiSelectList",1733
1746,true,true,false,false,false,false,13 ,9 ,"Lebanese   ","MultiSelectList",1733
1747,true,true,false,false,false,false,14 ,9 ,"Mediterranean  ","MultiSelectList",1733
1748,true,true,false,false,false,false,15 ,9 ,"South Western  ","MultiSelectList",1733
1749,true,true,false,false,false,false,16 ,9 ,"Southern & Soul","MultiSelectList",1733
1750,true,true,false,false,false,false,17 ,9 ,"Middle Eastern ","MultiSelectList",1733
1751,true,true,false,false,false,false,18 ,9 ,"Cuban  ","MultiSelectList",1733
1752,true,true,false,false,false,false,19 ,9 ,"Spanish","MultiSelectList",1733
1753,true,true,false,false,false,false,20 ,9 ,"Portuguese ","MultiSelectList",1733
1754,true,true,false,false,false,false,21 ,9 ,"Caribbean  ","MultiSelectList",1733
1755,true,true,false,false,false,false,22 ,9 ,"Brazilian  ","MultiSelectList",1733
1756,true,true,false,false,false,false,23 ,9 ,"Cajun & Creole ","MultiSelectList",1733
1757,true,true,false,false,false,false,24 ,9 ,"Other - Not listed ","MultiSelectList",1733
1758,true,true,false,false,false,false,25 ,9 ,"Prefer not to say  ","MultiSelectList",1733
1760,true,true,false,false,false,false,1  ,9 ,"Hot","MultiSelectList",1759
1761,true,true,false,false,false,false,2  ,9 ,"Medium ","MultiSelectList",1759
1762,true,true,false,false,false,false,3  ,9 ,"Mild   ","MultiSelectList",1759
1763,true,true,false,false,false,false,4  ,9 ,"Prefer not to say  ","MultiSelectList",1759
1765,true,true,false,false,false,false,1  ,9 ,"Yes","MultiSelectList",1764
1766,true,true,false,false,false,false,2  ,9 ,"Moderate   ","MultiSelectList",1764
1767,true,true,false,false,false,false,3  ,9 ,"No ","MultiSelectList",1764
1768,true,true,false,false,false,false,4  ,9 ,"Prefer not to say  ","MultiSelectList",1764
1769,true,true,false,false,false,false,53 ,4 ,"Bates College  ","SingleSelect",   449
1770,true,true,false,false,false,false,150,4 ,"College of the Atlantic","SingleSelect",   449
1771,true,true,false,false,false,false,156,4 ,"Colorado College   ","SingleSelect",   449
1772,true,true,false,false,false,false,193,4 ,"Dickinson College  ","SingleSelect",   449
1773,true,true,false,false,false,false,697,4 ,"The Evergreen State College","SingleSelect",   449
1774,true,true,false,false,false,false,437,4 ,"Middlebury College ","SingleSelect",   449
1775,true,true,false,false,false,false,487,4 ,"Northeastern University","SingleSelect",   449
1776,true,true,false,false,false,false,69 ,4 ,"Binghamton University  ","SingleSelect",   449
1777,true,true,false,false,false,false,901,4 ,"Yale University","SingleSelect",   449
1778,true,true,false,false,false,false,556,4 ,"Princeton University   ","SingleSelect",   449
1779,true,true,false,false,false,false,297,4 ,"Harvard University ","SingleSelect",   449
1780,true,true,false,false,false,false,41 ,4 ,"Austin College ","MultiSelectList",449
1782,true,true,false,false,false,false,1  ,8 ,"A few times a year ","MultiSelectList",1781
1783,true,true,false,false,false,false,2  ,8 ,"1-5 hours  ","MultiSelectList",1781
1784,true,true,false,false,false,false,3  ,8 ,"6-10 hours ","MultiSelectList",1781
1785,true,true,false,false,false,false,4  ,8 ,"11-15 hours","MultiSelectList",1781
1786,true,true,false,false,false,false,5  ,8 ,"16-20 hours","MultiSelectList",1781
1787,true,true,false,false,false,false,6  ,8 ,"21+ hours  ","MultiSelectList",1781
1789,true,true,false,false,false,false,1  ,8 ,"Art-Related","MultiSelectList",1788
1790,true,true,false,false,false,false,2  ,8 ,"Children-Related (Non-sports)  ","MultiSelectList",1788
1791,true,true,false,false,false,false,3  ,8 ,"Children's Sports/Coaching ","MultiSelectList",1788
1792,true,true,false,false,false,false,4  ,8 ,"Company-Sponsored  ","MultiSelectList",1788
1793,true,true,false,false,false,false,5  ,8 ,"Elderly-Related","MultiSelectList",1788
1794,true,true,false,false,false,false,6  ,8 ,"Environmental  ","MultiSelectList",1788
1795,true,true,false,false,false,false,7  ,8 ,"Fund Raisers   ","MultiSelectList",1788
1796,true,true,false,false,false,false,8  ,8 ,"Health-Related ","MultiSelectList",1788
1797,true,true,false,false,false,false,9  ,8 ,"Humanitarian   ","MultiSelectList",1788
1798,true,true,false,false,false,false,10 ,8 ,"Political  ","MultiSelectList",1788
1799,true,true,false,false,false,false,11 ,8 ,"Religious/Church   ","MultiSelectList",1788
1800,true,true,false,false,false,false,12 ,8 ,"School-Related/PTA/PTO ","MultiSelectList",1788
1801,true,true,false,false,false,false,13 ,8 ,"United Way ","MultiSelectList",1788
1802,true,true,false,false,false,false,14 ,8 ,"None of the above  ","MultiSelectList",1788
1803,true,true,false,false,false,false,15 ,8 ,"Rather not say ","MultiSelectList",1788
1804,true,true,false,false,false,false,10 ,8 ,"Rather not say ","SingleSelect",   1781
1806,true,true,false,false,false,false,1  ,8 ,"Less than $10/mo   ","MultiSelectList",1805
1807,true,true,false,false,false,false,2  ,8 ,"$11-25/mo  ","MultiSelectList",1805
1808,true,true,false,false,false,false,3  ,8 ,"$26-50/mo  ","MultiSelectList",1805
1809,true,true,false,false,false,false,4  ,8 ,"$51-100/mo ","MultiSelectList",1805
1810,true,true,false,false,false,false,5  ,8 ,"$101-250/mo","MultiSelectList",1805
1811,true,true,false,false,false,false,6  ,8 ,"$251-500/mo","MultiSelectList",1805
1812,true,true,false,false,false,false,7  ,8 ,"$501+/mo   ","MultiSelectList",1805
1813,true,true,false,false,false,false,8  ,8 ,"Rather not say ","MultiSelectList",1805
1815,true,true,false,false,false,false,1  ,5 ,"Excellent  ","MultiSelectList",1814
1816,true,true,false,false,false,false,2  ,5 ,"Good   ","MultiSelectList",1814
1817,true,true,false,false,false,false,3  ,5 ,"Fair   ","MultiSelectList",1814
1818,true,true,false,false,false,false,4  ,5 ,"Bad","MultiSelectList",1814
1819,true,true,false,false,false,false,5  ,5 ,"Don't know ","MultiSelectList",1814
1820,true,true,false,false,false,false,6  ,5 ,"Prefer not to say  ","MultiSelectList",1814
1822,true,true,false,false,false,false,1  ,15,"Heterosexual   ","MultiSelectList",1821
1823,true,true,false,false,false,false,2  ,15,"Homosexual ","MultiSelectList",1821
1824,true,true,false,false,false,false,3  ,15,"Bisexual   ","MultiSelectList",1821
1826,true,true,false,false,false,false,5  ,15,"Rather not say ","MultiSelectList",1821
1828,true,true,false,false,false,false,1  ,10,"Democratic Party   ","MultiSelectList",1827
1829,true,true,false,false,false,false,2  ,10,"Green Party","MultiSelectList",1827
1830,true,true,false,false,false,false,3  ,10,"Libertarian Party  ","MultiSelectList",1827
1831,true,true,false,false,false,false,4  ,10,"Republican Party   ","MultiSelectList",1827
1832,true,true,false,false,false,false,5  ,10,"Other party (not listed)   ","MultiSelectList",1827
1833,true,true,false,false,false,false,6  ,10,"No party affiliation (independent) ","MultiSelectList",1827
1834,true,true,false,false,false,false,7  ,10,"Prefer not to say  ","MultiSelectList",1827
1836,true,true,false,false,false,false,1  ,10,"Far Left/Liberal   ","MultiSelectList",1835
1837,true,true,false,false,false,false,2  ,10,"Moderate Left/Liberal  ","MultiSelectList",1835
1838,true,true,false,false,false,false,3  ,10,"Moderate   ","MultiSelectList",1835
1839,true,true,false,false,false,false,4  ,10,"Moderate Right/Conservative","MultiSelectList",1835
1840,true,true,false,false,false,false,5  ,10,"Far Right/Conservative ","MultiSelectList",1835
1841,true,true,false,false,false,false,6  ,10,"Prefer not to say  ","MultiSelectList",1835
1843,true,true,false,false,false,false,1  ,10,"Far Left/Liberal   ","MultiSelectList",1842
1844,true,true,false,false,false,false,2  ,10,"Moderate Left/Liberal  ","MultiSelectList",1842
1845,true,true,false,false,false,false,3  ,10,"Moderate   ","MultiSelectList",1842
1846,true,true,false,false,false,false,4  ,10,"Moderate Right/Conservative","MultiSelectList",1842
1847,true,true,false,false,false,false,5  ,10,"Far Right/Conservative ","MultiSelectList",1842
1848,true,true,false,false,false,false,6  ,10,"Prefer not to say  ","MultiSelectList",1842
1850,true,true,false,false,false,false,1  ,1 ,"English","MultiSelectList",1849
1851,true,true,false,false,false,false,2  ,1 ,"Spanish","MultiSelectList",1849
1852,true,true,false,false,false,false,3  ,1 ,"Arabic ","MultiSelectList",1849
1853,true,true,false,false,false,false,4  ,1 ,"Armenian   ","MultiSelectList",1849
1854,true,true,false,false,false,false,5  ,1 ,"Chinese - Cantonese","MultiSelectList",1849
1855,true,true,false,false,false,false,6  ,1 ,"Chinese - Mandarin ","MultiSelectList",1849
1856,true,true,false,false,false,false,7  ,1 ,"French ","MultiSelectList",1849
1857,true,true,false,false,false,false,8  ,1 ,"French Creole  ","MultiSelectList",1849
1858,true,true,false,false,false,false,9  ,1 ,"German ","MultiSelectList",1849
1859,true,true,false,false,false,false,10 ,1 ,"Greek  ","MultiSelectList",1849
1860,true,true,false,false,false,false,11 ,1 ,"Gujarati   ","MultiSelectList",1849
1861,true,true,false,false,false,false,12 ,1 ,"Hindi  ","MultiSelectList",1849
1862,true,true,false,false,false,false,13 ,1 ,"Italian","MultiSelectList",1849
1863,true,true,false,false,false,false,14 ,1 ,"Japanese   ","MultiSelectList",1849
1864,true,true,false,false,false,false,15 ,1 ,"Korean ","MultiSelectList",1849
1865,true,true,false,false,false,false,16 ,1 ,"Persian","MultiSelectList",1849
1866,true,true,false,false,false,false,17 ,1 ,"Polish ","MultiSelectList",1849
1867,true,true,false,false,false,false,18 ,1 ,"Portuguese ","MultiSelectList",1849
1868,true,true,false,false,false,false,19 ,1 ,"Russian","MultiSelectList",1849
1869,true,true,false,false,false,false,20 ,1 ,"Tagalog","MultiSelectList",1849
1870,true,true,false,false,false,false,21 ,1 ,"Thai   ","MultiSelectList",1849
1871,true,true,false,false,false,false,22 ,1 ,"Urdu   ","MultiSelectList",1849
1872,true,true,false,false,false,false,23 ,1 ,"Vietnamese ","MultiSelectList",1849
1873,true,true,false,false,false,false,24 ,1 ,"Yiddish","MultiSelectList",1849
1874,true,true,false,false,false,false,25 ,1 ,"Other - Not listed ","MultiSelectList",1849
1875,true,true,false,false,false,false,26 ,1 ,"Rather not say ","MultiSelectList",1849
1877,true,true,false,false,false,false,1  ,1 ,"English","MultiSelectList",1876
1878,true,true,false,false,false,false,2  ,1 ,"Spanish","MultiSelectList",1876
1879,true,true,false,false,false,false,3  ,1 ,"Arabic ","MultiSelectList",1876
1880,true,true,false,false,false,false,4  ,1 ,"Armenian   ","MultiSelectList",1876
1881,true,true,false,false,false,false,5  ,1 ,"Chinese - Cantonese","MultiSelectList",1876
1882,true,true,false,false,false,false,6  ,1 ,"Chinese - Mandarin ","MultiSelectList",1876
1883,true,true,false,false,false,false,7  ,1 ,"French ","MultiSelectList",1876
1884,true,true,false,false,false,false,8  ,1 ,"French Creole  ","MultiSelectList",1876
1885,true,true,false,false,false,false,9  ,1 ,"German ","MultiSelectList",1876
1886,true,true,false,false,false,false,10 ,1 ,"Greek  ","MultiSelectList",1876
1887,true,true,false,false,false,false,11 ,1 ,"Gujarati   ","MultiSelectList",1876
1888,true,true,false,false,false,false,12 ,1 ,"Hindi  ","MultiSelectList",1876
1889,true,true,false,false,false,false,13 ,1 ,"Italian","MultiSelectList",1876
1890,true,true,false,false,false,false,14 ,1 ,"Japanese   ","MultiSelectList",1876
1891,true,true,false,false,false,false,15 ,1 ,"Korean ","MultiSelectList",1876
1892,true,true,false,false,false,false,16 ,1 ,"Persian","MultiSelectList",1876
1893,true,true,false,false,false,false,17 ,1 ,"Polish ","MultiSelectList",1876
